ambiguous_context_marker,description_model,field_path,scene_id,source_found,status,value
,claude,dimensions_estimate.depth,v4:building_030,True,consistent_copied_value,20
,claude,dimensions_estimate.height,v4:building_030,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_030,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_030,True,consistent_copied_value,45
estimate,gemini,dimensions_estimate.depth,v4:building_030,True,consistent_copied_value,45
,gemini,dimensions_estimate.height,v4:building_030,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_031,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_031,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_031,True,consistent_copied_value,13
,openai,dimensions_estimate.height,v4:building_031,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_031,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_031,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_031,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v4:building_031,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_031,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_031,True,consistent_copied_value,28
estimate,gemini,dimensions_estimate.depth,v4:building_031,True,consistent_copied_value,28
,gemini,dimensions_estimate.height,v4:building_031,True,consistent_copied_value,18
estimate,openai,shape.floors_estimate,v4:building_032,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_032,True,consistent_copied_value,28
,openai,dimensions_estimate.depth,v4:building_032,True,consistent_copied_value,20
,openai,dimensions_estimate.height,v4:building_032,True,consistent_copied_value,10
estimate,claude,shape.floors_estimate,v4:building_032,True,consistent_copied_value,2
estimate,claude,dimensions_estimate.width,v4:building_032,True,consistent_copied_value,18
,claude,dimensions_estimate.depth,v4:building_032,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_032,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_032,True,consistent_copied_value,2
estimate,gemini,dimensions_estimate.width,v4:building_032,True,consistent_copied_value,45
estimate,gemini,dimensions_estimate.depth,v4:building_032,True,consistent_copied_value,45
,gemini,dimensions_estimate.height,v4:building_032,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_033,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_033,True,consistent_copied_value,21
,openai,dimensions_estimate.depth,v4:building_033,True,consistent_copied_value,33
,openai,dimensions_estimate.height,v4:building_033,True,consistent_copied_value,9
estimate,claude,shape.floors_estimate,v4:building_033,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_033,True,consistent_copied_value,20
estimate,claude,dimensions_estimate.depth,v4:building_033,True,consistent_copied_value,20
,claude,dimensions_estimate.height,v4:building_033,True,consistent_copied_value,16
estimate,gemini,shape.floors_estimate,v4:building_033,True,consistent_copied_value,1
estimate,gemini,dimensions_estimate.width,v4:building_033,True,consistent_copied_value,21
,gemini,dimensions_estimate.depth,v4:building_033,True,consistent_copied_value,31
,gemini,dimensions_estimate.height,v4:building_033,True,consistent_copied_value,13
estimate,openai,shape.floors_estimate,v4:building_034,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_034,True,consistent_copied_value,22
,openai,dimensions_estimate.depth,v4:building_034,True,consistent_copied_value,38
,openai,dimensions_estimate.height,v4:building_034,True,consistent_copied_value,10
estimate,claude,shape.floors_estimate,v4:building_034,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_034,True,consistent_copied_value,20
,claude,dimensions_estimate.depth,v4:building_034,True,consistent_copied_value,28
,claude,dimensions_estimate.height,v4:building_034,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_034,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_034,True,consistent_copied_value,45
,gemini,dimensions_estimate.depth,v4:building_034,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_034,True,consistent_copied_value,18
estimate,openai,shape.floors_estimate,v4:building_035,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_035,True,consistent_copied_value,24
,openai,dimensions_estimate.depth,v4:building_035,True,consistent_copied_value,30
,openai,dimensions_estimate.height,v4:building_035,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_035,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_035,True,consistent_copied_value,18
estimate,claude,dimensions_estimate.depth,v4:building_035,True,consistent_copied_value,18
,claude,dimensions_estimate.height,v4:building_035,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_035,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_035,True,consistent_copied_value,23
,gemini,dimensions_estimate.depth,v4:building_035,True,consistent_copied_value,30
,gemini,dimensions_estimate.height,v4:building_035,True,consistent_copied_value,18
estimate,openai,shape.floors_estimate,v4:building_036,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_036,True,consistent_copied_value,17
,openai,dimensions_estimate.depth,v4:building_036,True,consistent_copied_value,33
,openai,dimensions_estimate.height,v4:building_036,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_036,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_036,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_036,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_036,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_036,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_036,True,consistent_copied_value,30
,gemini,dimensions_estimate.depth,v4:building_036,True,consistent_copied_value,50
estimate,gemini,dimensions_estimate.height,v4:building_036,True,consistent_copied_value,30
estimate,openai,shape.floors_estimate,v4:building_037,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_037,True,consistent_copied_value,31
estimate,openai,dimensions_estimate.depth,v4:building_037,True,consistent_copied_value,31
,openai,dimensions_estimate.height,v4:building_037,True,consistent_copied_value,16
estimate,claude,shape.floors_estimate,v4:building_037,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_037,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_037,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v4:building_037,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_037,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_037,True,consistent_copied_value,25
,gemini,dimensions_estimate.depth,v4:building_037,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.height,v4:building_037,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_038,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_038,True,consistent_copied_value,27
,openai,dimensions_estimate.depth,v4:building_038,True,consistent_copied_value,21
,openai,dimensions_estimate.height,v4:building_038,True,consistent_copied_value,10
,claude,shape.floors_estimate,v4:building_038,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_038,True,consistent_copied_value,28
,claude,dimensions_estimate.depth,v4:building_038,True,consistent_copied_value,24
,claude,dimensions_estimate.height,v4:building_038,True,consistent_copied_value,12
estimate,gemini,shape.floors_estimate,v4:building_038,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_038,True,consistent_copied_value,35
estimate,gemini,dimensions_estimate.depth,v4:building_038,True,consistent_copied_value,35
,gemini,dimensions_estimate.height,v4:building_038,True,consistent_copied_value,14
estimate,openai,shape.floors_estimate,v4:building_039,True,consistent_copied_value,2
estimate,openai,dimensions_estimate.width,v4:building_039,True,consistent_copied_value,13
,openai,dimensions_estimate.depth,v4:building_039,True,consistent_copied_value,31
,openai,dimensions_estimate.height,v4:building_039,True,consistent_copied_value,18
estimate,claude,shape.floors_estimate,v4:building_039,True,consistent_copied_value,3
estimate,claude,dimensions_estimate.width,v4:building_039,True,consistent_copied_value,16
,claude,dimensions_estimate.depth,v4:building_039,True,consistent_copied_value,24
,claude,dimensions_estimate.height,v4:building_039,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_039,True,consistent_copied_value,3
estimate,gemini,dimensions_estimate.width,v4:building_039,True,consistent_copied_value,25
,gemini,dimensions_estimate.depth,v4:building_039,True,consistent_copied_value,45
,gemini,dimensions_estimate.height,v4:building_039,True,consistent_copied_value,20
estimate,openai,shape.floors_estimate,v4:building_040,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_040,True,consistent_copied_value,22
,openai,dimensions_estimate.depth,v4:building_040,True,consistent_copied_value,30
,openai,dimensions_estimate.height,v4:building_040,True,consistent_copied_value,12
appears,claude,shape.floors_estimate,v4:building_040,True,consistent_copied_value,4
estimate,claude,dimensions_estimate.width,v4:building_040,True,consistent_copied_value,12
,claude,dimensions_estimate.depth,v4:building_040,True,consistent_copied_value,10
,claude,dimensions_estimate.height,v4:building_040,True,consistent_copied_value,14
estimate,gemini,shape.floors_estimate,v4:building_040,True,consistent_copied_value,4
estimate,gemini,dimensions_estimate.width,v4:building_040,True,consistent_copied_value,31
,gemini,dimensions_estimate.depth,v4:building_040,True,consistent_copied_value,33
,gemini,dimensions_estimate.height,v4:building_040,True,consistent_copied_value,25
estimate,openai,shape.floors_estimate,v4:building_041,True,consistent_copied_value,1
estimate,openai,dimensions_estimate.width,v4:building_041,True,consistent_copied_value,28
,openai,dimensions_estimate.depth,v4:building_041,True,consistent_copied_value,24
,openai,dimensions_estimate.height,v4:building_041,True,consistent_copied_value,9
estimate,claude,shape.floors_estimate,v4:building_041,True,consistent_copied_value,1
estimate,claude,dimensions_estimate.width,v4:building_041,True,consistent_copied_value,10
,claude,dimensions_estimate.depth,v4:building_041,True,consistent_copied_value,14
,claude,dimensions_estimate.height,v4:building_041,True,consistent_copied_value,8
estimate,gemini,shape.floors_estimate,v4:building_041,True,consistent_copied_value,4
estimate,gemini,dimensions_estimate.width,v4:building_041,True,consistent_copied_value,27
,gemini,dimensions_estimate.depth,v4:building_041,True,consistent_copied_value,25
,gemini,dimensions_estimate.height,v4:building_041,True,consistent_copied_value,18
estimate,openai,shape.floors_estimate,v4:building_042,True,consistent_copied_value,3
estimate,openai,dimensions_estimate.width,v4:building_042,True,consistent_copied_value,31
,openai,dimensions_estimate.depth,v4:building_042,True,consistent_copied_value,25
,openai,dimensions_estimate.height,v4:building_042,True,consistent_copied_value,12
estimate,claude,shape.floors_estimate,v4:building_042,True,consistent_copied_value,4
estimate,claude,dimensions_estimate.width,v4:building_042,True,consistent_copied_value,14
,claude,dimensions_estimate.depth,v4:building_042,True,consistent_copied_value,12
