building_id,description_model,field_path,provenance_type,scene_id,source_end,source_span,source_start,structured_value,validation_status
building_099,openai,materials,copied_material_name,v1:building_099,1157,"[
    {
      ""name"": ""stonebrick"",
      ""role"": ""primary_wall"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""cobblestone"",
      ""role"": ""foundation/platform"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 1.0
    },
    {
      ""name"": ""nether_brick"",
      ""role"": ""roof"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""stone_slab"",
      ""role"": ""roof_trim/gable_cap"",
      ""confidence"": 0.6
    }
  ]",678,"[{""name"": ""stonebrick"", ""role"": ""primary_wall"", ""confidence"": 0.9}, {""name"": ""cobblestone"", ""role"": ""foundation/platform"", ""confidence"": 0.95}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 1.0}, {""name"": ""nether_brick"", ""role"": ""roof"", ""confidence"": 0.9}, {""name"": ""stone_slab"", ""role"": ""roof_trim/gable_cap"", ""confidence"": 0.6}]",tracked
building_099,openai,elements,explicit_text,v1:building_099,1594,"[
    ""two floors with horizontal window rows (four-to-five windows per side)"",
    ""raised cobblestone perimeter platform surrounding base (~1 block higher than ground)"",
    ""nether-brick sloped gable roof with stepped edges and light slabs at the top"",
    ""stonebrick wall detailing band between floors and corner pilasters"",
    ""single centered entrance (uncertain interior door type) with small recessed porch""
  ]",1173,"[""two floors with horizontal window rows (four-to-five windows per side)"", ""raised cobblestone perimeter platform surrounding base (~1 block higher than ground)"", ""nether-brick sloped gable roof with stepped edges and light slabs at the top"", ""stonebrick wall detailing band between floors and corner pilasters"", ""single centered entrance (uncertain interior door type) with small recessed porch""]",tracked
building_099,openai,rebuild_hints,explicit_text,v1:building_099,2250,"[
    ""Build a rectangular stonebrick box roughly 11x7 blocks footprint, 6 blocks tall for two floors (3 blocks per floor) plus roof and foundation."",
    ""Place a 1-block high cobblestone platform extending 1 block outward around the base."",
    ""Install continuous rows of glass panes on both long sides centered vertically (approximately 4–5 panes per row)."",
    ""Create a nether-brick gable roof peaked along the long axis with 1-block stepped slope; cap the gable ends with light colored stone slabs."",
    ""Add a decorative stonebrick band (one block depth) between the first and second floor and stonebrick corner columns.""
  ]",1615,"[""Build a rectangular stonebrick box roughly 11x7 blocks footprint, 6 blocks tall for two floors (3 blocks per floor) plus roof and foundation."", ""Place a 1-block high cobblestone platform extending 1 block outward around the base."", ""Install continuous rows of glass panes on both long sides centered vertically (approximately 4–5 panes per row)."", ""Create a nether-brick gable roof peaked along the long axis with 1-block stepped slope; cap the gable ends with light colored stone slabs."", ""Add a decorative stonebrick band (one block depth) between the first and second floor and stonebrick corner columns.""]",tracked
building_099,openai,uncertainties,explicit_text,v1:building_099,2708,"[
    ""Exact internal floor heights and interior layout are not visible."",
    ""Precise footprint dimensions (width/depth) are estimated from images and top-down views; could be off by a few blocks."",
    ""Material identification for roof trim appears to be a light stone slab (stone_slab) but could be another pale slab variant."",
    ""Entrance details and whether there is an interior staircase or second-floor access are unknown.""
  ]",2271,"[""Exact internal floor heights and interior layout are not visible."", ""Precise footprint dimensions (width/depth) are estimated from images and top-down views; could be off by a few blocks."", ""Material identification for roof trim appears to be a light stone slab (stone_slab) but could be another pale slab variant."", ""Entrance details and whether there is an interior staircase or second-floor access are unknown.""]",tracked
building_099,claude,summary,explicit_text,v1:building_099,282,A compact two-story stone brick tower with a gable roof made of dark wood. The structure features a symmetrical square footprint with regularly spaced windows on both floors and a foundation of gravel. The building sits on a raised dirt platform surrounded by grass.,16,"""A compact two-story stone brick tower with a gable roof made of dark wood. The structure features a symmetrical square footprint with regularly spaced windows on both floors and a foundation of gravel. The building sits on a raised dirt platform surrounded by grass.""",tracked
building_099,claude,building_type,explicit_text,v1:building_099,53,tower,48,"""tower""",tracked
building_099,claude,shape.overall_form,explicit_text,v1:building_099,375,square tower with gable roof,347,"""square tower with gable roof""",tracked
building_099,claude,shape.footprint_hint,explicit_text,v1:building_099,410,rectangle,401,"""rectangle""",tracked
building_099,claude,shape.symmetry,explicit_text,v1:building_099,455,4-way rotational symmetry,430,"""4-way rotational symmetry""",tracked
building_099,claude,shape.floors_estimate,copied_numeric_value,v1:building_099,482,2,481,2,tracked
building_099,claude,shape.roof_type,explicit_text,v1:building_099,66,gable,61,"""gable""",tracked
building_099,claude,dimensions_estimate.width,copied_numeric_value,v1:building_099,555,8,554,8,tracked
building_099,claude,dimensions_estimate.depth,copied_numeric_value,v1:building_099,555,8,554,8,tracked
building_099,claude,dimensions_estimate.height,copied_numeric_value,v1:building_099,589,10,587,10,tracked
building_099,claude,materials,copied_material_name,v1:building_099,1022,"[
    {
      ""name"": ""stonebrick"",
      ""role"": ""primary wall material"",
      ""confidence"": 0.95
    },
    {
      ""name"": ""gravel"",
      ""role"": ""foundation and base layer"",
      ""confidence"": 0.9
    },
    {
      ""name"": ""wood"",
      ""role"": ""roof construction (dark wood planks)"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 0.8
    }
  ]",610,"[{""name"": ""stonebrick"", ""role"": ""primary wall material"", ""confidence"": 0.95}, {""name"": ""gravel"", ""role"": ""foundation and base layer"", ""confidence"": 0.9}, {""name"": ""wood"", ""role"": ""roof construction (dark wood planks)"", ""confidence"": 0.85}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 0.8}]",tracked
building_099,claude,elements,explicit_text,v1:building_099,1214,"[
    ""windows (4 per floor, arranged in grid)"",
    ""gable roof"",
    ""gravel foundation"",
    ""raised platform"",
    ""door (visible on one side, appears to be dark wood)""
  ]",1038,"[""windows (4 per floor, arranged in grid)"", ""gable roof"", ""gravel foundation"", ""raised platform"", ""door (visible on one side, appears to be dark wood)""]",tracked
building_099,claude,rebuild_hints,explicit_text,v1:building_099,1721,"[
    ""Build 8x8 base of stonebrick, 2 blocks high for main walls"",
    ""Add gravel layer beneath and around foundation for platform effect"",
    ""Place 4 windows per floor in symmetrical pattern (2x2 grid per side)"",
    ""Construct gable roof using dark wood planks, stepping inward toward peak"",
    ""Add dark wood trim or frame around windows"",
    ""Include door on one side at ground level with dark wood frame"",
    ""Ensure all four sides are identical for rotational symmetry""
  ]",1235,"[""Build 8x8 base of stonebrick, 2 blocks high for main walls"", ""Add gravel layer beneath and around foundation for platform effect"", ""Place 4 windows per floor in symmetrical pattern (2x2 grid per side)"", ""Construct gable roof using dark wood planks, stepping inward toward peak"", ""Add dark wood trim or frame around windows"", ""Include door on one side at ground level with dark wood frame"", ""Ensure all four sides are identical for rotational symmetry""]",tracked
building_099,claude,uncertainties,explicit_text,v1:building_099,2039,"[
    ""Exact window size and frame material (appears to be glass with stone trim)"",
    ""Interior layout and floor height spacing"",
    ""Precise roof peak height and slope angle"",
    ""Door placement and exact dimensions"",
    ""Whether foundation extends fully under building or is decorative""
  ]",1742,"[""Exact window size and frame material (appears to be glass with stone trim)"", ""Interior layout and floor height spacing"", ""Precise roof peak height and slope angle"", ""Door placement and exact dimensions"", ""Whether foundation extends fully under building or is decorative""]",tracked
building_099,gemini,summary,explicit_text,v1:building_099,220,"A two-story rectangular building featuring stone brick walls framed by cobblestone, sitting on a raised cobblestone foundation. It has a dark red gable roof with stepped stone slab trim on the gable ends.",16,"""A two-story rectangular building featuring stone brick walls framed by cobblestone, sitting on a raised cobblestone foundation. It has a dark red gable roof with stepped stone slab trim on the gable ends.""",tracked
building_099,gemini,building_type,explicit_text,v1:building_099,248,house,243,"""house""",tracked
building_099,gemini,shape.overall_form,explicit_text,v1:building_099,325,rectangular block with a triangular roof,285,"""rectangular block with a triangular roof""",tracked
building_099,gemini,shape.footprint_hint,explicit_text,v1:building_099,360,rectangle,351,"""rectangle""",tracked
building_099,gemini,shape.symmetry,explicit_text,v1:building_099,389,bilateral,380,"""bilateral""",tracked
building_099,gemini,shape.floors_estimate,copied_numeric_value,v1:building_099,416,2,415,2,tracked
building_099,gemini,shape.roof_type,explicit_text,v1:building_099,167,gable,162,"""gable""",tracked
building_099,gemini,dimensions_estimate.width,copied_numeric_value,v1:building_099,489,9,488,9,tracked
building_099,gemini,dimensions_estimate.depth,copied_numeric_value,v1:building_099,506,17,504,17,tracked
building_099,gemini,dimensions_estimate.height,copied_numeric_value,v1:building_099,524,13,522,13,tracked
building_099,gemini,materials,copied_material_name,v1:building_099,1125,"[
    {
      ""name"": ""stonebrick"",
      ""role"": ""primary walls"",
      ""confidence"": 1.0
    },
    {
      ""name"": ""cobblestone"",
      ""role"": ""corners, floor dividers, and foundation"",
      ""confidence"": 1.0
    },
    {
      ""name"": ""nether_brick"",
      ""role"": ""roof"",
      ""confidence"": 0.85
    },
    {
      ""name"": ""slab_stone"",
      ""role"": ""roof trim"",
      ""confidence"": 1.0
    },
    {
      ""name"": ""glass"",
      ""role"": ""windows"",
      ""confidence"": 1.0
    },
    {
      ""name"": ""wood"",
      ""role"": ""entrance door"",
      ""confidence"": 0.8
    }
  ]",545,"[{""name"": ""stonebrick"", ""role"": ""primary walls"", ""confidence"": 1.0}, {""name"": ""cobblestone"", ""role"": ""corners, floor dividers, and foundation"", ""confidence"": 1.0}, {""name"": ""nether_brick"", ""role"": ""roof"", ""confidence"": 0.85}, {""name"": ""slab_stone"", ""role"": ""roof trim"", ""confidence"": 1.0}, {""name"": ""glass"", ""role"": ""windows"", ""confidence"": 1.0}, {""name"": ""wood"", ""role"": ""entrance door"", ""confidence"": 0.8}]",tracked
